timestamp,price,mode,accepted
2026-09-16T06:08:54.605653510Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.621013819Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.626824129Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.632246790Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.637373148Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.642528122Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.647618823Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.652009134Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.656166820Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.660504828Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.664670528Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.669270460Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.673611379Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.677762679Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.681844003Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.685879396Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.690086313Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.693986853Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.697993423Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.702015312Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.705776586Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.709485168Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.713234219Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.716851184Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.720361221Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.724345048Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.728927731Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.733282761Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.739603535Z,1000000000.0,NORMAL,true
2026-09-16T06:08:54.744949682Z,1000000000.0,NORMAL,true
2026-09-16T06:09:00.282249443Z,1000000027.0,NORMAL,true
2026-09-16T06:09:00.289683326Z,5000000030.0,NORMAL,true
