timestamp,heap_bytes,gc_overhead,mempool_size,Ht,Gt,Qmem,RPI,mode,dominant_cause,action
2026-09-16T05:45:28.545917939Z,74042504,0.019011,0,0.068957,0.019011,0.000000,0.029719,NORMAL,H_t,allow_normal
2026-09-16T05:45:29.045823466Z,76139656,0.000000,0,0.070911,0.000000,0.000000,0.024110,NORMAL,H_t,allow_normal
2026-09-16T05:45:29.545849260Z,77188232,0.000000,0,0.071887,0.000000,0.000000,0.024442,NORMAL,H_t,allow_normal
2026-09-16T05:45:30.045827607Z,77188232,0.000000,0,0.071887,0.000000,0.000000,0.024442,NORMAL,H_t,allow_normal
2026-09-16T05:45:30.545850998Z,77188232,0.000000,0,0.071887,0.000000,0.000000,0.024442,NORMAL,H_t,allow_normal
2026-09-16T05:45:31.045833176Z,78236808,0.000000,0,0.072864,0.000000,0.000000,0.024774,NORMAL,H_t,allow_normal
2026-09-16T05:45:31.545855073Z,78236808,0.000000,0,0.072864,0.000000,0.000000,0.024774,NORMAL,H_t,allow_normal
2026-09-16T05:45:32.045825625Z,78236808,0.000000,0,0.072864,0.000000,0.000000,0.024774,NORMAL,H_t,allow_normal
2026-09-16T05:45:32.545855198Z,78236808,0.000000,0,0.072864,0.000000,0.000000,0.024774,NORMAL,H_t,allow_normal
2026-09-16T05:45:33.045828957Z,79285384,0.000000,0,0.073840,0.000000,0.000000,0.025106,NORMAL,H_t,allow_normal
2026-09-16T05:45:33.545847069Z,79285384,0.000000,0,0.073840,0.000000,0.000000,0.025106,NORMAL,H_t,allow_normal
2026-09-16T05:45:34.045831959Z,91868296,0.000000,0,0.085559,0.000000,0.000000,0.029090,NORMAL,H_t,allow_normal
2026-09-16T05:45:34.545850590Z,91868296,0.000000,0,0.085559,0.000000,0.000000,0.029090,NORMAL,H_t,allow_normal
2026-09-16T05:45:35.045832337Z,92916872,0.000000,0,0.086536,0.000000,0.000000,0.029422,NORMAL,H_t,allow_normal
2026-09-16T05:45:35.545846193Z,92916872,0.000000,0,0.086536,0.000000,0.000000,0.029422,NORMAL,H_t,allow_normal
2026-09-16T05:45:36.045835331Z,92916872,0.000000,0,0.086536,0.000000,0.000000,0.029422,NORMAL,H_t,allow_normal
2026-09-16T05:45:36.545848864Z,92916872,0.000000,0,0.086536,0.000000,0.000000,0.029422,NORMAL,H_t,allow_normal
2026-09-16T05:45:37.045828997Z,93965448,0.000000,0,0.087512,0.000000,0.000000,0.029754,NORMAL,H_t,allow_normal
2026-09-16T05:45:37.545832563Z,106548360,0.000000,30,0.099231,0.000000,0.007324,0.036155,NORMAL,H_t,allow_normal
2026-09-16T05:45:38.045902179Z,109694088,0.000000,30,0.102161,0.000000,0.007324,0.037152,NORMAL,H_t,allow_normal
2026-09-16T05:45:38.545846462Z,114936968,0.000000,0,0.107043,0.000000,0.000000,0.036395,NORMAL,H_t,allow_normal
2026-09-16T05:45:39.045824529Z,114936968,0.000000,0,0.107043,0.000000,0.000000,0.036395,NORMAL,H_t,allow_normal
2026-09-16T05:45:39.545847576Z,114936968,0.000000,0,0.107043,0.000000,0.000000,0.036395,NORMAL,H_t,allow_normal
2026-09-16T05:45:40.045836726Z,114936968,0.000000,0,0.107043,0.000000,0.000000,0.036395,NORMAL,H_t,allow_normal
2026-09-16T05:45:40.545843105Z,114936968,0.000000,0,0.107043,0.000000,0.000000,0.036395,NORMAL,H_t,allow_normal
2026-09-16T05:45:41.045834973Z,114936968,0.000000,0,0.107043,0.000000,0.000000,0.036395,NORMAL,H_t,allow_normal
2026-09-16T05:45:41.545845588Z,114936968,0.000000,0,0.107043,0.000000,0.000000,0.036395,NORMAL,H_t,allow_normal
2026-09-16T05:45:42.045838387Z,114936968,0.000000,0,0.107043,0.000000,0.000000,0.036395,NORMAL,H_t,allow_normal
2026-09-16T05:45:42.545849941Z,114936968,0.000000,0,0.107043,0.000000,0.000000,0.036395,NORMAL,H_t,allow_normal
2026-09-16T05:45:43.045838177Z,115985544,0.000000,0,0.108020,0.000000,0.000000,0.036727,NORMAL,H_t,allow_normal
2026-09-16T05:45:43.545819839Z,115985544,0.000000,0,0.108020,0.000000,0.000000,0.036727,NORMAL,H_t,allow_normal
2026-09-16T05:45:44.045841685Z,126471304,0.000000,8,0.117786,0.000000,0.001953,0.040692,NORMAL,H_t,allow_normal
2026-09-16T05:45:44.545829343Z,156880008,0.000000,12,0.146106,0.000000,0.002930,0.050643,NORMAL,H_t,allow_normal
2026-09-16T05:45:45.045830139Z,175754376,0.000000,20,0.163684,0.000000,0.004883,0.057264,NORMAL,H_t,allow_normal
2026-09-16T05:45:45.545820523Z,237620360,0.000000,12,0.221301,0.000000,0.002930,0.076209,NORMAL,H_t,allow_normal
2026-09-16T05:45:46.045824865Z,270126216,0.000000,20,0.251575,0.000000,0.004883,0.087147,NORMAL,H_t,allow_normal
2026-09-16T05:45:46.545855967Z,317312136,0.000000,12,0.295520,0.000000,0.002930,0.101444,NORMAL,H_t,allow_normal
2026-09-16T05:45:47.045812037Z,343526536,0.000000,20,0.319934,0.000000,0.004883,0.110389,NORMAL,H_t,allow_normal
2026-09-16T05:45:47.545825957Z,404343944,0.000000,12,0.376575,0.000000,0.002930,0.129002,NORMAL,H_t,allow_normal
2026-09-16T05:45:48.045820851Z,432655496,0.000000,20,0.402942,0.000000,0.004883,0.138612,NORMAL,H_t,allow_normal
2026-09-16T05:45:48.545840069Z,503958664,0.000000,12,0.469348,0.000000,0.002930,0.160545,NORMAL,H_t,allow_normal
2026-09-16T05:45:49.045808165Z,532270216,0.000000,20,0.495715,0.000000,0.004883,0.170155,NORMAL,H_t,allow_normal
2026-09-16T05:45:49.545822006Z,600427656,0.000000,12,0.559192,0.000000,0.002930,0.191092,NORMAL,H_t,allow_normal
2026-09-16T05:45:50.045811968Z,629787784,0.000000,20,0.586536,0.000000,0.004883,0.201033,PACING,H_t,pacing_35%
2026-09-16T05:45:50.545825719Z,92323344,0.020000,5,0.085983,0.020000,0.001221,0.036237,NORMAL,H_t,allow_normal
2026-09-16T05:45:51.045805362Z,127974928,0.000000,15,0.119186,0.000000,0.003662,0.041732,NORMAL,H_t,allow_normal
2026-09-16T05:45:51.545820165Z,162577936,0.000000,12,0.151413,0.000000,0.002930,0.052447,NORMAL,H_t,allow_normal
2026-09-16T05:45:52.045819344Z,199278096,0.000000,20,0.185592,0.000000,0.004883,0.064713,NORMAL,H_t,allow_normal
2026-09-16T05:45:52.545820370Z,268484112,0.000000,12,0.250045,0.000000,0.002930,0.085982,NORMAL,H_t,allow_normal
2026-09-16T05:45:53.045817400Z,306232848,0.000000,20,0.285202,0.000000,0.004883,0.098580,NORMAL,H_t,allow_normal
2026-09-16T05:45:53.545826043Z,376487440,0.000000,12,0.350631,0.000000,0.002930,0.120181,NORMAL,H_t,allow_normal
2026-09-16T05:45:54.045851105Z,408993296,0.000000,20,0.380905,0.000000,0.004883,0.131119,NORMAL,H_t,allow_normal
2026-09-16T05:45:54.545827557Z,486587920,0.000000,12,0.453170,0.000000,0.002930,0.155045,NORMAL,H_t,allow_normal
2026-09-16T05:45:55.045820755Z,526433808,0.000000,20,0.490280,0.000000,0.004883,0.168306,NORMAL,H_t,allow_normal
2026-09-16T05:45:55.545825702Z,601931280,0.000000,12,0.560592,0.000000,0.002930,0.191568,NORMAL,H_t,allow_normal
2026-09-16T05:45:56.045806118Z,639680016,0.000000,20,0.595748,0.000000,0.004883,0.204166,PACING,H_t,pacing_35%
2026-09-16T05:45:56.545823453Z,102286776,0.014000,5,0.095262,0.014000,0.001221,0.037412,NORMAL,H_t,allow_normal
2026-09-16T05:45:57.045817135Z,133744056,0.000000,13,0.124559,0.000000,0.003174,0.043397,NORMAL,H_t,allow_normal
2026-09-16T05:45:57.545819934Z,179881400,0.000000,12,0.167528,0.000000,0.002930,0.057926,NORMAL,H_t,allow_normal
2026-09-16T05:45:58.045817863Z,212387256,0.000000,20,0.197801,0.000000,0.004883,0.068864,NORMAL,H_t,allow_normal
2026-09-16T05:45:58.545853400Z,299419064,0.000000,12,0.278856,0.000000,0.002930,0.095778,NORMAL,H_t,allow_normal
2026-09-16T05:45:59.045823459Z,331924920,0.000000,20,0.309129,0.000000,0.004883,0.106715,NORMAL,H_t,allow_normal
2026-09-16T05:45:59.545874019Z,420005304,0.000000,12,0.391160,0.000000,0.002930,0.133961,NORMAL,H_t,allow_normal
2026-09-16T05:46:00.045836205Z,453559736,0.000000,20,0.422410,0.000000,0.004883,0.145231,NORMAL,H_t,allow_normal
2026-09-16T05:46:00.545826840Z,538494392,0.000000,12,0.501512,0.000000,0.002930,0.171481,NORMAL,H_t,allow_normal
2026-09-16T05:46:01.045816811Z,577291704,0.000000,20,0.537645,0.000000,0.004883,0.184411,NORMAL,H_t,allow_normal
2026-09-16T05:46:01.545823477Z,661177784,0.000000,12,0.615770,0.000000,0.002930,0.210329,PACING,H_t,pacing_35%
2026-09-16T05:46:02.045821318Z,71763336,0.018000,16,0.066835,0.018000,0.003906,0.029953,NORMAL,H_t,allow_normal
2026-09-16T05:46:02.545821040Z,146212232,0.000000,12,0.136171,0.000000,0.002930,0.047265,NORMAL,H_t,allow_normal
2026-09-16T05:46:03.045821664Z,182912392,0.000000,20,0.170350,0.000000,0.004883,0.059530,NORMAL,H_t,allow_normal
2026-09-16T05:46:03.545821022Z,270992776,0.000000,12,0.252382,0.000000,0.002930,0.086777,NORMAL,H_t,allow_normal
2026-09-16T05:46:04.045816369Z,308741512,0.000000,20,0.287538,0.000000,0.004883,0.099374,NORMAL,H_t,allow_normal
2026-09-16T05:46:04.545859060Z,398919048,0.000000,12,0.371522,0.000000,0.002930,0.127284,NORMAL,H_t,allow_normal
2026-09-16T05:46:05.045816202Z,437716360,0.000000,20,0.407655,0.000000,0.004883,0.140214,NORMAL,H_t,allow_normal
2026-09-16T05:46:05.545819600Z,526845320,0.000000,12,0.490663,0.000000,0.002930,0.167792,NORMAL,H_t,allow_normal
2026-09-16T05:46:06.045814840Z,565642632,0.000000,20,0.526796,0.000000,0.004883,0.180722,NORMAL,H_t,allow_normal
2026-09-16T05:46:06.545829572Z,655820168,0.000000,12,0.610780,0.000000,0.002930,0.208632,PACING,H_t,pacing_35%
2026-09-16T05:46:07.045854151Z,66856888,0.014000,15,0.062265,0.014000,0.003662,0.026999,NORMAL,H_t,allow_normal
2026-09-16T05:46:07.545817928Z,140257208,0.000000,10,0.130625,0.000000,0.002441,0.045218,NORMAL,H_t,allow_normal
2026-09-16T05:46:08.045816192Z,179054520,0.000000,18,0.166758,0.000000,0.004395,0.058148,NORMAL,H_t,allow_normal
2026-09-16T05:46:08.545820174Z,259794872,0.000000,12,0.241953,0.000000,0.002930,0.083231,NORMAL,H_t,allow_normal
2026-09-16T05:46:09.045809353Z,297543608,0.000000,20,0.277109,0.000000,0.004883,0.095828,NORMAL,H_t,allow_normal
2026-09-16T05:46:09.545824634Z,394012600,0.000000,12,0.366953,0.000000,0.002930,0.125731,NORMAL,H_t,allow_normal
2026-09-16T05:46:10.045818889Z,427567032,0.000000,20,0.398203,0.000000,0.004883,0.137000,NORMAL,H_t,allow_normal
2026-09-16T05:46:10.545833650Z,528230328,0.000000,12,0.491953,0.000000,0.002930,0.168231,NORMAL,H_t,allow_normal
2026-09-16T05:46:11.045816778Z,559687608,0.000000,20,0.521250,0.000000,0.004883,0.178836,NORMAL,H_t,allow_normal
2026-09-16T05:46:11.545822969Z,663496632,0.000000,12,0.617929,0.000000,0.002930,0.211063,PACING,H_t,pacing_35%
2026-09-16T05:46:12.045814936Z,63854848,0.030000,12,0.059469,0.030000,0.002930,0.031086,NORMAL,H_t,allow_normal
2026-09-16T05:46:12.545814056Z,125720832,0.000000,11,0.117087,0.000000,0.002686,0.040696,NORMAL,H_t,allow_normal
2026-09-16T05:46:13.045811620Z,158226688,0.000000,19,0.147360,0.000000,0.004639,0.051633,NORMAL,H_t,allow_normal
2026-09-16T05:46:13.545829986Z,256792832,0.000000,12,0.239157,0.000000,0.002930,0.082280,NORMAL,H_t,allow_normal
2026-09-16T05:46:14.045819461Z,289298688,0.000000,14,0.269430,0.000000,0.003418,0.092734,NORMAL,H_t,allow_normal
2026-09-16T05:46:14.545868538Z,352213248,0.000000,0,0.328024,0.000000,0.000000,0.111528,NORMAL,H_t,allow_normal
2026-09-16T05:46:15.045857715Z,353261824,0.000000,0,0.329001,0.000000,0.000000,0.111860,NORMAL,H_t,allow_normal
2026-09-16T05:46:15.545822438Z,353261824,0.000000,0,0.329001,0.000000,0.000000,0.111860,NORMAL,H_t,allow_normal
2026-09-16T05:46:16.045820818Z,353261824,0.000000,0,0.329001,0.000000,0.000000,0.111860,NORMAL,H_t,allow_normal
2026-09-16T05:46:16.545830937Z,353261824,0.000000,0,0.329001,0.000000,0.000000,0.111860,NORMAL,H_t,allow_normal
2026-09-16T05:46:17.045813210Z,353261824,0.000000,0,0.329001,0.000000,0.000000,0.111860,NORMAL,H_t,allow_normal
2026-09-16T05:46:17.545819092Z,353261824,0.000000,0,0.329001,0.000000,0.000000,0.111860,NORMAL,H_t,allow_normal
2026-09-16T05:46:18.045813356Z,353261824,0.000000,0,0.329001,0.000000,0.000000,0.111860,NORMAL,H_t,allow_normal
2026-09-16T05:46:18.545868585Z,354310400,0.000000,0,0.329977,0.000000,0.000000,0.112192,NORMAL,H_t,allow_normal
2026-09-16T05:46:19.045817175Z,354310400,0.000000,0,0.329977,0.000000,0.000000,0.112192,NORMAL,H_t,allow_normal
2026-09-16T05:46:19.545824179Z,354310400,0.000000,0,0.329977,0.000000,0.000000,0.112192,NORMAL,H_t,allow_normal
2026-09-16T05:46:20.045818280Z,354310400,0.000000,0,0.329977,0.000000,0.000000,0.112192,NORMAL,H_t,allow_normal
2026-09-16T05:46:20.545823501Z,354310400,0.000000,0,0.329977,0.000000,0.000000,0.112192,NORMAL,H_t,allow_normal
2026-09-16T05:46:21.045819703Z,354310400,0.000000,0,0.329977,0.000000,0.000000,0.112192,NORMAL,H_t,allow_normal
2026-09-16T05:46:21.545828339Z,354310400,0.000000,0,0.329977,0.000000,0.000000,0.112192,NORMAL,H_t,allow_normal
2026-09-16T05:46:22.045820349Z,354310400,0.000000,0,0.329977,0.000000,0.000000,0.112192,NORMAL,H_t,allow_normal
2026-09-16T05:46:22.545819867Z,354310400,0.000000,0,0.329977,0.000000,0.000000,0.112192,NORMAL,H_t,allow_normal
2026-09-16T05:46:23.045817653Z,354310400,0.000000,0,0.329977,0.000000,0.000000,0.112192,NORMAL,H_t,allow_normal
2026-09-16T05:46:23.545828100Z,354310400,0.000000,0,0.329977,0.000000,0.000000,0.112192,NORMAL,H_t,allow_normal
2026-09-16T05:46:24.045828090Z,354310400,0.000000,0,0.329977,0.000000,0.000000,0.112192,NORMAL,H_t,allow_normal
2026-09-16T05:46:24.545827459Z,354310400,0.000000,0,0.329977,0.000000,0.000000,0.112192,NORMAL,H_t,allow_normal
2026-09-16T05:46:25.045819551Z,354310400,0.000000,0,0.329977,0.000000,0.000000,0.112192,NORMAL,H_t,allow_normal
2026-09-16T05:46:25.545796014Z,358504704,0.000000,42,0.333884,0.000000,0.010254,0.116904,NORMAL,H_t,allow_normal
2026-09-16T05:46:26.045819083Z,396253440,0.000000,110,0.369040,0.000000,0.026855,0.134336,NORMAL,H_t,allow_normal
2026-09-16T05:46:26.545829576Z,149594488,0.024000,192,0.139321,0.024000,0.046875,0.070758,NORMAL,H_t,allow_normal
2026-09-16T05:46:27.045810272Z,450535800,0.000000,266,0.419594,0.000000,0.064941,0.164093,NORMAL,H_t,allow_normal
2026-09-16T05:46:27.545822991Z,190206872,0.016000,182,0.177144,0.016000,0.044434,0.080172,NORMAL,H_t,allow_normal
2026-09-16T05:46:28.045803204Z,557208472,0.000000,306,0.518941,0.000000,0.074707,0.201093,PACING,H_t,pacing_35%
2026-09-16T05:46:28.545806494Z,304501656,0.014000,335,0.283589,0.014000,0.081787,0.128030,NORMAL,H_t,allow_normal
2026-09-16T05:46:29.045799303Z,439767960,0.000000,409,0.409566,0.000000,0.099854,0.172204,NORMAL,H_t,allow_normal
2026-09-16T05:46:29.545825958Z,210520408,0.014000,233,0.196062,0.014000,0.056885,0.090053,NORMAL,H_t,allow_normal
2026-09-16T05:46:30.045808183Z,111847696,0.010000,377,0.104166,0.010000,0.092041,0.069090,NORMAL,H_t,allow_normal
2026-09-16T05:46:30.545822611Z,452634896,0.000000,453,0.421549,0.000000,0.110596,0.179823,NORMAL,H_t,allow_normal
2026-09-16T05:46:31.045821075Z,596289808,0.000000,342,0.555338,0.000000,0.083496,0.216369,PACING,H_t,pacing_35%
2026-09-16T05:46:31.545836812Z,543783376,0.012000,373,0.506438,0.012000,0.091064,0.206200,PACING,H_t,pacing_35%
2026-09-16T05:46:32.045822884Z,646543824,0.000000,338,0.602141,0.000000,0.082520,0.231959,PACING,H_t,pacing_35%
2026-09-16T05:46:32.753626228Z,133485840,0.014124,338,0.124318,0.014124,0.082520,0.074161,NORMAL,H_t,allow_normal
2026-09-16T05:46:33.045813051Z,283432208,0.000000,492,0.263967,0.000000,0.120117,0.129387,NORMAL,H_t,allow_normal
2026-09-16T05:46:33.545797015Z,630510864,0.000000,532,0.587209,0.000000,0.129883,0.242512,PACING,H_t,pacing_35%
2026-09-16T05:46:34.045799344Z,88786992,0.010000,511,0.082689,0.010000,0.124756,0.072584,NORMAL,Q_mem,allow_normal
2026-09-16T05:46:34.545796704Z,406505520,0.000000,546,0.378588,0.000000,0.133301,0.172709,NORMAL,H_t,allow_normal
2026-09-16T05:46:35.045839813Z,442157104,0.000000,614,0.411791,0.000000,0.149902,0.189477,NORMAL,H_t,allow_normal
2026-09-16T05:46:35.545802588Z,155585520,0.018000,696,0.144900,0.018000,0.169922,0.111280,NORMAL,Q_mem,allow_normal
2026-09-16T05:46:36.045835269Z,232131568,0.000000,721,0.216189,0.000000,0.176025,0.131593,NORMAL,H_t,allow_normal
2026-09-16T05:46:36.545801509Z,532024304,0.000000,803,0.495486,0.000000,0.196045,0.233160,PACING,H_t,pacing_35%
2026-09-16T05:46:37.045815848Z,618007536,0.000000,784,0.575564,0.000000,0.191406,0.258856,PACING,H_t,pacing_35%
2026-09-16T05:46:37.545807288Z,322555088,0.014000,774,0.300403,0.014000,0.188965,0.169115,PACING,H_t,pacing_35%
2026-09-16T05:46:38.045812103Z,400149712,0.000000,803,0.372668,0.000000,0.196045,0.191402,PACING,H_t,pacing_35%
2026-09-16T05:46:38.545808396Z,136080048,0.010000,785,0.126734,0.010000,0.191650,0.109634,NORMAL,Q_mem,allow_normal
2026-09-16T05:46:39.045815134Z,184314544,0.000000,849,0.171656,0.000000,0.207275,0.126764,NORMAL,Q_mem,allow_normal
2026-09-16T05:46:39.545807836Z,534538928,0.000000,886,0.497828,0.000000,0.216309,0.240643,PACING,H_t,pacing_35%
2026-09-16T05:46:40.045814776Z,578579120,0.000000,916,0.538844,0.000000,0.223633,0.257006,PACING,H_t,pacing_35%
2026-09-16T05:46:40.545809134Z,316017080,0.014000,904,0.294314,0.014000,0.220703,0.177519,PACING,H_t,pacing_35%
2026-09-16T05:46:41.045816858Z,386271672,0.000000,925,0.359744,0.000000,0.225830,0.196837,PACING,H_t,pacing_35%
2026-09-16T05:46:41.545813558Z,119112576,0.008000,904,0.110932,0.008000,0.220703,0.113189,NORMAL,Q_mem,allow_normal
2026-09-16T05:46:42.045817315Z,185172864,0.000000,969,0.172456,0.000000,0.236572,0.136704,NORMAL,Q_mem,allow_normal
2026-09-16T05:46:42.545810768Z,541688704,0.000000,1006,0.504487,0.000000,0.245605,0.252575,PACING,H_t,pacing_35%
2026-09-16T05:46:43.045816408Z,586777472,0.000000,1033,0.546479,0.000000,0.252197,0.269028,SURVIVAL,H_t,survival_15%
2026-09-16T05:46:43.545807835Z,290552472,0.012000,1047,0.270598,0.012000,0.255615,0.180316,PACING,H_t,pacing_35%
2026-09-16T05:46:44.045815295Z,382827152,0.000000,1027,0.356536,0.000000,0.250732,0.203964,PACING,H_t,pacing_35%
2026-09-16T05:46:44.545802244Z,87056128,0.006000,1053,0.081077,0.006000,0.257080,0.114383,NORMAL,Q_mem,allow_normal
2026-09-16T05:46:45.045839187Z,183525120,0.000000,1074,0.170921,0.000000,0.262207,0.144641,NORMAL,Q_mem,allow_normal
2026-09-16T05:46:45.545847597Z,492855040,0.000000,1156,0.459007,0.000000,0.282227,0.249197,PACING,H_t,pacing_35%
2026-09-16T05:46:46.045900034Z,593518336,0.000000,1130,0.552757,0.000000,0.275879,0.278977,SURVIVAL,H_t,survival_15%
2026-09-16T05:46:46.805364412Z,671112960,0.000000,1131,0.625023,0.000000,0.276123,0.303628,SURVIVAL,H_t,survival_15%
2026-09-16T05:46:47.045808731Z,87102208,0.020833,1156,0.081120,0.020833,0.282227,0.127591,PACING,Q_mem,pacing_35%
2026-09-16T05:46:47.545805160Z,409015040,0.000000,1146,0.380925,0.000000,0.279785,0.221844,PACING,H_t,pacing_35%
2026-09-16T05:46:48.045808199Z,694227712,0.000000,1129,0.646550,0.000000,0.275635,0.310786,SURVIVAL,H_t,survival_15%
2026-09-16T05:46:48.545801988Z,397687680,0.008000,1141,0.370376,0.008000,0.278564,0.220494,SURVIVAL,H_t,survival_15%
2026-09-16T05:46:49.045806036Z,482622336,0.000000,1105,0.449477,0.000000,0.269775,0.241848,SURVIVAL,H_t,survival_15%
2026-09-16T05:46:49.545799583Z,212468704,0.012000,1117,0.197877,0.012000,0.272705,0.161231,PACING,Q_mem,pacing_35%
2026-09-16T05:46:50.045801645Z,302646240,0.000000,1096,0.281861,0.000000,0.267578,0.184134,PACING,H_t,pacing_35%
