timestamp,heap_bytes,gc_overhead,mempool_size,Ht,Gt,Qmem,RPI,mode,dominant_cause,action
2026-09-16T05:16:41.019305822Z,74956320,0.015267,0,0.069809,0.015267,0.000000,0.028773,NORMAL,H_t,allow_normal
2026-09-16T05:16:41.519214985Z,76004896,0.000000,0,0.070785,0.000000,0.000000,0.024067,NORMAL,H_t,allow_normal
2026-09-16T05:16:42.019242810Z,77053472,0.000000,0,0.071762,0.000000,0.000000,0.024399,NORMAL,H_t,allow_normal
2026-09-16T05:16:42.519220561Z,77053472,0.000000,0,0.071762,0.000000,0.000000,0.024399,NORMAL,H_t,allow_normal
2026-09-16T05:16:43.019228521Z,78102048,0.000000,0,0.072738,0.000000,0.000000,0.024731,NORMAL,H_t,allow_normal
2026-09-16T05:16:43.519216160Z,78102048,0.000000,0,0.072738,0.000000,0.000000,0.024731,NORMAL,H_t,allow_normal
2026-09-16T05:16:44.019229512Z,79150624,0.000000,0,0.073715,0.000000,0.000000,0.025063,NORMAL,H_t,allow_normal
2026-09-16T05:16:44.519214924Z,79150624,0.000000,0,0.073715,0.000000,0.000000,0.025063,NORMAL,H_t,allow_normal
2026-09-16T05:16:45.019225049Z,79150624,0.000000,0,0.073715,0.000000,0.000000,0.025063,NORMAL,H_t,allow_normal
2026-09-16T05:16:45.519216580Z,79150624,0.000000,0,0.073715,0.000000,0.000000,0.025063,NORMAL,H_t,allow_normal
2026-09-16T05:16:46.019227552Z,80199200,0.000000,0,0.074691,0.000000,0.000000,0.025395,NORMAL,H_t,allow_normal
2026-09-16T05:16:46.519219032Z,91733536,0.000000,0,0.085434,0.000000,0.000000,0.029047,NORMAL,H_t,allow_normal
2026-09-16T05:16:47.019232346Z,92782112,0.000000,0,0.086410,0.000000,0.000000,0.029379,NORMAL,H_t,allow_normal
2026-09-16T05:16:47.519216707Z,92782112,0.000000,0,0.086410,0.000000,0.000000,0.029379,NORMAL,H_t,allow_normal
2026-09-16T05:16:48.019224453Z,92782112,0.000000,0,0.086410,0.000000,0.000000,0.029379,NORMAL,H_t,allow_normal
2026-09-16T05:16:48.519215404Z,92782112,0.000000,0,0.086410,0.000000,0.000000,0.029379,NORMAL,H_t,allow_normal
2026-09-16T05:16:49.019229838Z,93830688,0.000000,0,0.087387,0.000000,0.000000,0.029711,NORMAL,H_t,allow_normal
2026-09-16T05:16:49.519213071Z,93830688,0.000000,0,0.087387,0.000000,0.000000,0.029711,NORMAL,H_t,allow_normal
2026-09-16T05:16:50.019264905Z,107462176,0.000000,12,0.100082,0.000000,0.002930,0.034995,NORMAL,H_t,allow_normal
2026-09-16T05:16:50.519224406Z,111656480,0.000000,18,0.103988,0.000000,0.004395,0.036806,NORMAL,H_t,allow_normal
2026-09-16T05:16:51.019214907Z,112705056,0.000000,18,0.104965,0.000000,0.004395,0.037138,NORMAL,H_t,allow_normal
2026-09-16T05:16:51.519271783Z,114802208,0.000000,0,0.106918,0.000000,0.000000,0.036352,NORMAL,H_t,allow_normal
2026-09-16T05:16:52.019291923Z,114802208,0.000000,0,0.106918,0.000000,0.000000,0.036352,NORMAL,H_t,allow_normal
2026-09-16T05:16:52.519219806Z,114802208,0.000000,0,0.106918,0.000000,0.000000,0.036352,NORMAL,H_t,allow_normal
2026-09-16T05:16:53.019225300Z,114802208,0.000000,0,0.106918,0.000000,0.000000,0.036352,NORMAL,H_t,allow_normal
2026-09-16T05:16:53.519213286Z,114802208,0.000000,0,0.106918,0.000000,0.000000,0.036352,NORMAL,H_t,allow_normal
2026-09-16T05:16:54.019232849Z,114802208,0.000000,0,0.106918,0.000000,0.000000,0.036352,NORMAL,H_t,allow_normal
2026-09-16T05:16:54.519209013Z,114802208,0.000000,0,0.106918,0.000000,0.000000,0.036352,NORMAL,H_t,allow_normal
2026-09-16T05:16:55.019233945Z,114802208,0.000000,0,0.106918,0.000000,0.000000,0.036352,NORMAL,H_t,allow_normal
2026-09-16T05:16:55.519214407Z,114802208,0.000000,0,0.106918,0.000000,0.000000,0.036352,NORMAL,H_t,allow_normal
2026-09-16T05:16:56.019232305Z,115850784,0.000000,0,0.107894,0.000000,0.000000,0.036684,NORMAL,H_t,allow_normal
2026-09-16T05:16:56.519216011Z,115850784,0.000000,0,0.107894,0.000000,0.000000,0.036684,NORMAL,H_t,allow_normal
2026-09-16T05:16:57.019221722Z,118996512,0.000000,4,0.110824,0.000000,0.000977,0.038002,NORMAL,H_t,allow_normal
2026-09-16T05:16:57.519219174Z,136822304,0.000000,10,0.127426,0.000000,0.002441,0.044130,NORMAL,H_t,allow_normal
2026-09-16T05:16:58.019226105Z,144162336,0.000000,20,0.134262,0.000000,0.004883,0.047260,NORMAL,H_t,allow_normal
2026-09-16T05:16:58.519209391Z,219659808,0.000000,10,0.204574,0.000000,0.002441,0.070361,NORMAL,H_t,allow_normal
2026-09-16T05:16:59.019209608Z,228048416,0.000000,20,0.212387,0.000000,0.004883,0.073823,NORMAL,H_t,allow_normal
2026-09-16T05:16:59.519212232Z,299351584,0.000000,10,0.278793,0.000000,0.002441,0.095595,NORMAL,H_t,allow_normal
2026-09-16T05:17:00.019216666Z,310885920,0.000000,20,0.289535,0.000000,0.004883,0.100053,NORMAL,H_t,allow_normal
2026-09-16T05:17:00.519204258Z,383237664,0.000000,10,0.356918,0.000000,0.002441,0.122158,NORMAL,H_t,allow_normal
2026-09-16T05:17:01.019215371Z,392674848,0.000000,20,0.365707,0.000000,0.004883,0.125952,NORMAL,H_t,allow_normal
2026-09-16T05:17:01.519240485Z,479706656,0.000000,10,0.446762,0.000000,0.002441,0.152705,NORMAL,H_t,allow_normal
2026-09-16T05:17:02.019241402Z,491240992,0.000000,20,0.457504,0.000000,0.004883,0.157163,NORMAL,H_t,allow_normal
2026-09-16T05:17:02.519215546Z,577224224,0.000000,10,0.537582,0.000000,0.002441,0.183584,NORMAL,H_t,allow_normal
2026-09-16T05:17:03.019210606Z,588758560,0.000000,20,0.548324,0.000000,0.004883,0.188042,NORMAL,H_t,allow_normal
2026-09-16T05:17:03.519203321Z,66355632,0.022000,10,0.061798,0.022000,0.002441,0.029077,NORMAL,H_t,allow_normal
2026-09-16T05:17:04.019210976Z,77889968,0.000000,20,0.072541,0.000000,0.004883,0.026275,NORMAL,H_t,allow_normal
2026-09-16T05:17:04.519208568Z,173310384,0.000000,10,0.161408,0.000000,0.002441,0.055684,NORMAL,H_t,allow_normal
2026-09-16T05:17:05.019246602Z,182747568,0.000000,20,0.170197,0.000000,0.004883,0.059478,NORMAL,H_t,allow_normal
2026-09-16T05:17:05.519206649Z,277119408,0.000000,10,0.258088,0.000000,0.002441,0.088555,NORMAL,H_t,allow_normal
2026-09-16T05:17:06.019228632Z,289702320,0.000000,20,0.269806,0.000000,0.004883,0.093345,NORMAL,H_t,allow_normal
