timestamp,price,mode,accepted
2026-09-16T05:31:10.440555712Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.457168627Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.464135668Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.470573211Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.477731751Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.484709346Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.490325403Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.495505788Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.501263272Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.507598501Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.512975968Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.518068082Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.522802916Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.527630876Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.532661020Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.537712239Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.542608540Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.547368759Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.552249816Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.557423140Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.563045717Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.569269072Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.574406940Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.579511397Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.584370142Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.588946245Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.593317004Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.598058660Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.604215692Z,1000000000.0,NORMAL,true
2026-09-16T05:31:10.609804620Z,1000000000.0,NORMAL,true
2026-09-16T05:31:16.741978659Z,1000000031.0,NORMAL,true
2026-09-16T05:31:16.750375021Z,5000000030.0,NORMAL,true
2026-09-16T05:31:16.837284544Z,1000000131.0,NORMAL,true
2026-09-16T05:31:16.846867371Z,5000000129.0,NORMAL,true
2026-09-16T05:31:16.937131313Z,1000000231.0,NORMAL,true
2026-09-16T05:31:16.941196693Z,5000000229.0,NORMAL,true
2026-09-16T05:31:17.037745573Z,1000000331.0,NORMAL,true
2026-09-16T05:31:17.071985769Z,5000000329.0,NORMAL,true
2026-09-16T05:31:17.136684090Z,1000000430.0,NORMAL,true
2026-09-16T05:31:17.142158296Z,5000000429.0,NORMAL,true
2026-09-16T05:31:17.236608709Z,1000000530.0,NORMAL,true
2026-09-16T05:31:17.241159816Z,5000000529.0,NORMAL,true
2026-09-16T05:31:17.337007771Z,1000000631.0,NORMAL,true
2026-09-16T05:31:17.341157933Z,5000000629.0,NORMAL,true
2026-09-16T05:31:17.437146096Z,1000000731.0,NORMAL,true
2026-09-16T05:31:17.441032629Z,5000000728.0,NORMAL,true
2026-09-16T05:31:17.537428810Z,1000000831.0,NORMAL,true
2026-09-16T05:31:17.541380648Z,5000000829.0,NORMAL,true
2026-09-16T05:31:17.636976188Z,1000000931.0,NORMAL,true
2026-09-16T05:31:17.641492525Z,5000000929.0,NORMAL,true
2026-09-16T05:31:17.735936085Z,1000001030.0,NORMAL,true
2026-09-16T05:31:17.740429760Z,5000001028.0,NORMAL,true
2026-09-16T05:31:17.836419975Z,1000001130.0,NORMAL,true
2026-09-16T05:31:17.840919030Z,5000001129.0,NORMAL,true
2026-09-16T05:31:17.936590847Z,1000001231.0,NORMAL,true
2026-09-16T05:31:17.940536992Z,5000001228.0,NORMAL,true
2026-09-16T05:31:18.037669200Z,1000001331.0,NORMAL,true
2026-09-16T05:31:18.085020905Z,5000001329.0,NORMAL,true
2026-09-16T05:31:18.136906416Z,1000001430.0,NORMAL,true
2026-09-16T05:31:18.140874935Z,5000001429.0,NORMAL,true
2026-09-16T05:31:18.235473402Z,1000001530.0,NORMAL,true
2026-09-16T05:31:18.240303442Z,5000001528.0,NORMAL,true
2026-09-16T05:31:18.336371141Z,1000001630.0,NORMAL,true
2026-09-16T05:31:18.341310833Z,5000001629.0,NORMAL,true
2026-09-16T05:31:18.436738795Z,1000001730.0,NORMAL,true
2026-09-16T05:31:18.441443146Z,5000001729.0,NORMAL,true
2026-09-16T05:31:18.536743522Z,1000001831.0,NORMAL,true
2026-09-16T05:31:18.541178971Z,5000001829.0,NORMAL,true
2026-09-16T05:31:18.636238127Z,1000001930.0,NORMAL,true
2026-09-16T05:31:18.640612671Z,5000001928.0,NORMAL,true
2026-09-16T05:31:18.735877994Z,1000002030.0,NORMAL,true
2026-09-16T05:31:18.741936834Z,5000002029.0,NORMAL,true
2026-09-16T05:31:18.837099333Z,1000002131.0,NORMAL,true
2026-09-16T05:31:18.840997642Z,5000002129.0,NORMAL,true
2026-09-16T05:31:18.936258760Z,1000002230.0,NORMAL,true
2026-09-16T05:31:18.940436410Z,5000002228.0,NORMAL,true
2026-09-16T05:31:19.036327024Z,1000002331.0,NORMAL,true
2026-09-16T05:31:19.075326686Z,5000002328.0,NORMAL,true
2026-09-16T05:31:19.136516338Z,1000002431.0,NORMAL,true
2026-09-16T05:31:19.140411679Z,5000002428.0,NORMAL,true
2026-09-16T05:31:19.235971327Z,1000002530.0,NORMAL,true
2026-09-16T05:31:19.241193520Z,5000002529.0,NORMAL,true
2026-09-16T05:31:19.336723940Z,1000002631.0,NORMAL,true
2026-09-16T05:31:19.340659630Z,5000002628.0,NORMAL,true
2026-09-16T05:31:19.435652983Z,1000002730.0,NORMAL,true
2026-09-16T05:31:19.440534654Z,5000002728.0,NORMAL,true
2026-09-16T05:31:19.536986726Z,1000002831.0,NORMAL,true
2026-09-16T05:31:19.540813426Z,5000002829.0,NORMAL,true
2026-09-16T05:31:19.636383559Z,1000002931.0,NORMAL,true
2026-09-16T05:31:19.640825852Z,5000002929.0,NORMAL,true
2026-09-16T05:31:19.736810462Z,1000003031.0,NORMAL,true
2026-09-16T05:31:19.740600840Z,5000003028.0,NORMAL,true
2026-09-16T05:31:19.836247126Z,1000003131.0,NORMAL,true
2026-09-16T05:31:19.840662082Z,5000003128.0,NORMAL,true
2026-09-16T05:31:19.936499371Z,1000003231.0,NORMAL,true
2026-09-16T05:31:19.939779446Z,5000003228.0,NORMAL,true
2026-09-16T05:31:20.036012581Z,1000003330.0,NORMAL,true
2026-09-16T05:31:20.067471990Z,5000003328.0,NORMAL,true
2026-09-16T05:31:20.136713797Z,1000003431.0,NORMAL,true
2026-09-16T05:31:20.140544044Z,5000003428.0,NORMAL,true
2026-09-16T05:31:20.236724875Z,1000003531.0,NORMAL,true
2026-09-16T05:31:20.240687970Z,5000003529.0,NORMAL,true
2026-09-16T05:31:20.336719052Z,1000003631.0,NORMAL,true
2026-09-16T05:31:20.340279183Z,5000003628.0,NORMAL,true
2026-09-16T05:31:20.436656301Z,1000003731.0,NORMAL,true
2026-09-16T05:31:20.440473090Z,5000003728.0,NORMAL,true
2026-09-16T05:31:20.536642815Z,1000003831.0,NORMAL,true
2026-09-16T05:31:20.540876203Z,5000003829.0,NORMAL,true
2026-09-16T05:31:20.636947477Z,1000003931.0,NORMAL,true
2026-09-16T05:31:20.640809358Z,5000003929.0,NORMAL,true
2026-09-16T05:31:20.735882465Z,1000004030.0,NORMAL,true
2026-09-16T05:31:20.740718158Z,5000004029.0,NORMAL,true
2026-09-16T05:31:20.836428219Z,1000004131.0,NORMAL,true
2026-09-16T05:31:20.840640628Z,5000004129.0,NORMAL,true
2026-09-16T05:31:20.936112060Z,1000004231.0,NORMAL,true
2026-09-16T05:31:20.940332386Z,5000004228.0,NORMAL,true
2026-09-16T05:31:21.035933494Z,1000004330.0,NORMAL,true
2026-09-16T05:31:21.080258586Z,5000004328.0,NORMAL,true
2026-09-16T05:31:21.135862359Z,1000004431.0,NORMAL,true
2026-09-16T05:31:21.140006415Z,5000004428.0,NORMAL,true
2026-09-16T05:31:21.235936512Z,1000004531.0,NORMAL,true
2026-09-16T05:31:21.239939628Z,5000004528.0,NORMAL,true
2026-09-16T05:31:21.336378940Z,1000004631.0,NORMAL,true
2026-09-16T05:31:21.340791558Z,5000004629.0,NORMAL,true
2026-09-16T05:31:21.435756677Z,1000004730.0,NORMAL,true
2026-09-16T05:31:21.440537373Z,5000004729.0,NORMAL,true
2026-09-16T05:31:21.536392749Z,1000004831.0,NORMAL,true
2026-09-16T05:31:21.540405377Z,5000004828.0,NORMAL,true
2026-09-16T05:31:21.635903579Z,1000004931.0,NORMAL,true
2026-09-16T05:31:21.640049782Z,5000004928.0,NORMAL,true
2026-09-16T05:31:21.736286470Z,1000005031.0,NORMAL,true
