timestamp,raw_heap_metric,raw_gc_metric,raw_mempool_size,normalized_H_t,normalized_G_t,normalized_Q_mem,RPI,current_mode,previous_mode,transition_event,dominant_cause,applied_action,debug_control,accepted_tx_count,rejected_tx_count,rejection_reason_breakdown
2026-09-16T04:39:29.6704462+00:00,112458704,0.000000,5,0.219646,0.000000,0.001221,0.075082,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,30,0,none
2026-09-16T04:39:30.1701698+00:00,112614192,0.000000,0,0.219950,0.000000,0.000000,0.074783,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,30,0,none
2026-09-16T04:39:30.6706011+00:00,112614192,0.000000,0,0.219950,0.000000,0.000000,0.074783,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,30,0,none
2026-09-16T04:39:31.1700611+00:00,113202160,0.000000,0,0.221098,0.000000,0.000000,0.075173,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,30,0,none
2026-09-16T04:39:31.6707362+00:00,113210384,0.000000,0,0.221114,0.000000,0.000000,0.075179,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,30,0,none
2026-09-16T04:39:32.1704784+00:00,113251248,0.000000,0,0.221194,0.000000,0.000000,0.075206,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,30,0,none
2026-09-16T04:39:32.6702140+00:00,113251248,0.000000,0,0.221194,0.000000,0.000000,0.075206,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,30,0,none
2026-09-16T04:39:33.1706024+00:00,114122360,0.000000,0,0.222895,0.000000,0.000000,0.075784,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,30,0,none
2026-09-16T04:39:33.6699847+00:00,114138504,0.000000,0,0.222927,0.000000,0.000000,0.075795,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,30,0,none
2026-09-16T04:39:34.1706251+00:00,114653184,0.000000,0,0.223932,0.000000,0.000000,0.076137,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,30,0,none
2026-09-16T04:39:34.6699029+00:00,114653184,0.000000,0,0.223932,0.000000,0.000000,0.076137,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,30,0,none
2026-09-16T04:39:35.1703564+00:00,114694304,0.000000,0,0.224012,0.000000,0.000000,0.076164,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,30,0,none
2026-09-16T04:39:35.6707601+00:00,114694304,0.000000,0,0.224012,0.000000,0.000000,0.076164,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,30,0,none
2026-09-16T04:39:36.1704174+00:00,114776520,0.000000,0,0.224173,0.000000,0.000000,0.076219,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,30,0,none
2026-09-16T04:39:36.6698339+00:00,114776520,0.000000,0,0.224173,0.000000,0.000000,0.076219,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,30,0,none
2026-09-16T04:39:37.1704127+00:00,114825608,0.000000,0,0.224269,0.000000,0.000000,0.076251,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,30,0,none
2026-09-16T04:39:37.6699395+00:00,114825608,0.000000,0,0.224269,0.000000,0.000000,0.076251,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,30,0,none
2026-09-16T04:39:38.1699366+00:00,114899368,0.000000,0,0.224413,0.000000,0.000000,0.076300,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,30,0,none
2026-09-16T04:39:38.6703054+00:00,114899368,0.000000,0,0.224413,0.000000,0.000000,0.076300,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,30,0,none
2026-09-16T04:39:39.1699043+00:00,115014040,0.000000,0,0.224637,0.000000,0.000000,0.076377,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,30,0,none
2026-09-16T04:39:39.6703422+00:00,115014040,0.000000,0,0.224637,0.000000,0.000000,0.076377,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,30,0,none
2026-09-16T04:39:40.1697753+00:00,115448808,0.000000,0,0.225486,0.000000,0.000000,0.076665,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,30,0,none
2026-09-16T04:39:40.6700770+00:00,115448808,0.000000,0,0.225486,0.000000,0.000000,0.076665,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,30,0,none
2026-09-16T04:39:41.1702867+00:00,115497896,0.000000,0,0.225582,0.000000,0.000000,0.076698,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,30,0,none
2026-09-16T04:39:41.6699215+00:00,115575792,0.000000,4,0.225734,0.000000,0.000977,0.077072,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,34,0,none
2026-09-16T04:39:42.1705943+00:00,122773336,0.000000,2,0.239792,0.000000,0.000488,0.081690,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,39,0,none
2026-09-16T04:39:42.6701039+00:00,122863800,0.000000,7,0.239968,0.000000,0.001709,0.082153,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,44,0,none
2026-09-16T04:39:43.1705819+00:00,130958584,0.000000,2,0.255778,0.000000,0.000488,0.087126,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,49,0,none
2026-09-16T04:39:43.6699343+00:00,131015896,0.000000,7,0.255890,0.000000,0.001709,0.087567,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,54,0,none
2026-09-16T04:39:44.1707275+00:00,137557040,0.000000,2,0.268666,0.000000,0.000488,0.091508,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,59,0,none
2026-09-16T04:39:44.6698791+00:00,137622576,0.000000,7,0.268794,0.000000,0.001709,0.091954,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,64,0,none
2026-09-16T04:39:45.1702680+00:00,145039304,0.000000,2,0.283280,0.000000,0.000488,0.096476,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,69,0,none
2026-09-16T04:39:45.6706755+00:00,145104584,0.000000,7,0.283407,0.000000,0.001709,0.096922,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,74,0,none
2026-09-16T04:39:46.1704704+00:00,153942320,0.000000,2,0.300669,0.000000,0.000488,0.102388,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,79,0,none
2026-09-16T04:39:46.6697424+00:00,153991664,0.000000,7,0.300765,0.000000,0.001709,0.102824,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,84,0,none
2026-09-16T04:39:47.1703186+00:00,160959704,0.000000,2,0.314374,0.000000,0.000488,0.107048,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,89,0,none
2026-09-16T04:39:47.6706547+00:00,161017016,0.000000,7,0.314486,0.000000,0.001709,0.107489,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,94,0,none
2026-09-16T04:39:48.1707004+00:00,169944424,0.000000,2,0.331923,0.000000,0.000488,0.113015,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,99,0,none
2026-09-16T04:39:48.6699413+00:00,170001480,0.000000,7,0.332034,0.000000,0.001709,0.113456,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,104,0,none
2026-09-16T04:39:49.1703557+00:00,177921344,0.000000,2,0.347503,0.000000,0.000488,0.118312,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,109,0,none
2026-09-16T04:39:49.6705434+00:00,177987096,0.000000,7,0.347631,0.000000,0.001709,0.118759,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,114,0,none
2026-09-16T04:39:50.1701039+00:00,187489984,0.000000,2,0.366191,0.000000,0.000488,0.124666,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,119,0,none
2026-09-16T04:39:50.6703664+00:00,187572224,0.000000,7,0.366352,0.000000,0.001709,0.125124,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,124,0,none
2026-09-16T04:39:51.1707422+00:00,194363424,0.000000,2,0.379616,0.000000,0.000488,0.129231,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,129,0,none
2026-09-16T04:39:51.6690700+00:00,194429216,0.000000,7,0.379745,0.000000,0.001709,0.129677,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,134,0,none
2026-09-16T04:39:52.1703838+00:00,203149112,0.000000,2,0.396776,0.000000,0.000488,0.135065,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,139,0,none
2026-09-16T04:39:52.6700250+00:00,203198456,0.000000,7,0.396872,0.000000,0.001709,0.135500,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,144,0,none
2026-09-16T04:39:53.1707498+00:00,211524616,0.000000,2,0.413134,0.000000,0.000488,0.140627,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,149,0,none
2026-09-16T04:39:53.6699329+00:00,211598648,0.000000,7,0.413279,0.000000,0.001709,0.141079,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,154,0,none
2026-09-16T04:39:54.1707010+00:00,219124760,0.000000,2,0.427978,0.000000,0.000488,0.145674,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,159,0,none
2026-09-16T04:39:54.6698395+00:00,219173848,0.000000,7,0.428074,0.000000,0.001709,0.146109,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,164,0,none
2026-09-16T04:39:55.1703302+00:00,226934872,0.000000,2,0.443232,0.000000,0.000488,0.150860,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,169,0,none
2026-09-16T04:39:55.6705072+00:00,227000408,0.000000,7,0.443360,0.000000,0.001709,0.151306,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,174,0,none
2026-09-16T04:39:56.1697521+00:00,235128008,0.000000,2,0.459234,0.000000,0.000488,0.156301,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,179,0,none
2026-09-16T04:39:56.6699579+00:00,235176720,0.000000,7,0.459330,0.000000,0.001709,0.156736,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,184,0,none
2026-09-16T04:39:57.1700861+00:00,244002320,0.000000,2,0.476567,0.000000,0.000488,0.162194,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,189,0,none
2026-09-16T04:39:57.6704564+00:00,244067600,0.000000,7,0.476695,0.000000,0.001709,0.162640,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,194,0,none
2026-09-16T04:39:58.1704767+00:00,254667680,0.000000,2,0.497398,0.000000,0.000488,0.169276,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,199,0,none
2026-09-16T04:39:58.6706888+00:00,254724992,0.000000,7,0.497510,0.000000,0.001709,0.169717,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,204,0,none
2026-09-16T04:39:59.1707227+00:00,264478232,0.000000,2,0.516559,0.000000,0.000488,0.175791,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,209,0,none
2026-09-16T04:39:59.6698503+00:00,264535544,0.000000,7,0.516671,0.000000,0.001709,0.176232,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,214,0,none
2026-09-16T04:40:00.1702874+00:00,273392656,0.000000,2,0.533970,0.000000,0.000488,0.181711,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,219,0,none
2026-09-16T04:40:00.6704774+00:00,273433520,0.000000,7,0.534050,0.000000,0.001709,0.182141,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,224,0,none
2026-09-16T04:40:01.1703766+00:00,282791272,0.000000,2,0.552327,0.000000,0.000488,0.187952,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,229,0,none
2026-09-16T04:40:01.6706223+00:00,282840104,0.000000,7,0.552422,0.000000,0.001709,0.188387,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,234,0,none
2026-09-16T04:40:02.1704001+00:00,291409296,0.000000,2,0.569159,0.000000,0.000488,0.193675,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,239,0,none
2026-09-16T04:40:02.6700304+00:00,291457904,0.000000,7,0.569254,0.000000,0.001709,0.194110,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,244,0,none
2026-09-16T04:40:03.1704168+00:00,299067776,0.000000,2,0.584117,0.000000,0.000488,0.198761,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,249,0,none
2026-09-16T04:40:03.6706271+00:00,299128760,0.000000,7,0.584236,0.000000,0.001709,0.199204,NORMAL,NORMAL,NONE,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,254,0,none
2026-09-16T04:40:04.1702375+00:00,307548064,0.000000,2,0.600680,0.000000,0.000488,0.204392,PACING,NORMAL,NORMAL->PACING,H_t,allow_normal,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,259,0,none
2026-09-16T04:40:04.6702438+00:00,307642648,0.000000,3,0.600865,0.000000,0.000732,0.204536,PACING,PACING,NONE,H_t,reject_pacing,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,260,4,"RacePacingRejected, RACE action=reject_pacing:4"
2026-09-16T04:40:05.1706240+00:00,311727344,0.000000,0,0.608842,0.000000,0.000000,0.207006,PACING,PACING,NONE,H_t,reject_pacing,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,262,7,"RacePacingRejected, RACE action=reject_pacing:7"
2026-09-16T04:40:05.6706087+00:00,311776656,0.000000,3,0.608939,0.000000,0.000732,0.207281,PACING,PACING,NONE,H_t,reject_pacing,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,265,9,"RacePacingRejected, RACE action=reject_pacing:9"
2026-09-16T04:40:06.1706015+00:00,316140936,0.000000,1,0.617463,0.000000,0.000244,0.210018,PACING,PACING,NONE,H_t,reject_pacing,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,267,12,"RacePacingRejected, RACE action=reject_pacing:12"
2026-09-16T04:40:06.6698390+00:00,316222664,0.000000,2,0.617622,0.000000,0.000488,0.210153,PACING,PACING,NONE,H_t,reject_pacing,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,268,16,"RacePacingRejected, RACE action=reject_pacing:16"
2026-09-16T04:40:07.1701341+00:00,317622776,0.000000,1,0.620357,0.000000,0.000244,0.211002,PACING,PACING,NONE,H_t,allow_pacing,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,269,20,"RacePacingRejected, RACE action=reject_pacing:20"
2026-09-16T04:40:07.6701800+00:00,317688568,0.000000,4,0.620485,0.000000,0.000977,0.211287,PACING,PACING,NONE,H_t,allow_pacing,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,272,22,"RacePacingRejected, RACE action=reject_pacing:22"
2026-09-16T04:40:08.1707063+00:00,321180040,0.000000,0,0.627305,0.000000,0.000000,0.213284,PACING,PACING,NONE,H_t,reject_pacing,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,272,27,"RacePacingRejected, RACE action=reject_pacing:27"
2026-09-16T04:40:08.6702508+00:00,321253800,0.000000,3,0.627449,0.000000,0.000732,0.213574,PACING,PACING,NONE,H_t,reject_pacing,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,275,29,"RacePacingRejected, RACE action=reject_pacing:29"
2026-09-16T04:40:09.1703365+00:00,324820112,0.000000,1,0.634414,0.000000,0.000244,0.215781,PACING,PACING,NONE,H_t,reject_pacing,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,277,32,"RacePacingRejected, RACE action=reject_pacing:32"
2026-09-16T04:40:09.6702505+00:00,324901840,0.000000,2,0.634574,0.000000,0.000488,0.215916,PACING,PACING,NONE,H_t,reject_pacing,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,278,36,"RacePacingRejected, RACE action=reject_pacing:36"
2026-09-16T04:40:10.1702690+00:00,326413816,0.000000,0,0.637527,0.000000,0.000000,0.216759,PACING,PACING,NONE,H_t,reject_pacing,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,278,41,"RacePacingRejected, RACE action=reject_pacing:41"
2026-09-16T04:40:10.6702820+00:00,326479608,0.000000,3,0.637655,0.000000,0.000732,0.217045,PACING,PACING,NONE,H_t,allow_pacing,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,281,43,"RacePacingRejected, RACE action=reject_pacing:43"
2026-09-16T04:40:11.1700115+00:00,329843640,0.000000,1,0.644226,0.000000,0.000244,0.219117,PACING,PACING,NONE,H_t,reject_pacing,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,283,46,"RacePacingRejected, RACE action=reject_pacing:46"
2026-09-16T04:40:11.6706973+00:00,329892984,0.000000,2,0.644322,0.000000,0.000488,0.219231,PACING,PACING,NONE,H_t,reject_pacing,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,284,47,"RacePacingRejected, RACE action=reject_pacing:47"
2026-09-16T04:40:12.1703130+00:00,331592288,0.000000,0,0.647641,0.000000,0.000000,0.220198,PACING,PACING,NONE,H_t,reject_pacing,phase=none;hMul=1.000;gMul=1.000;qMul=1.000;qAdd=0.000;rpiOff=0.000,284,47,"RacePacingRejected, RACE action=reject_pacing:47"
