timestamp,price,mode,accepted
2026-09-16T06:23:16.494258229Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.509042726Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.514774323Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.520973376Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.526139680Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.531102902Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.535544576Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.539641150Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.543877100Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.548353962Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.552822069Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.557969431Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.562160248Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.565963548Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.569975581Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.574138004Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.578721938Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.583155617Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.587552001Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.591653049Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.595492546Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.599362418Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.603713668Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.608300108Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.612380919Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.616613375Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.620456057Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.624539317Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.628831931Z,1000000000.0,NORMAL,true
2026-09-16T06:23:16.632875859Z,1000000000.0,NORMAL,true
2026-09-16T06:23:22.683480529Z,5000000028.0,NORMAL,true
2026-09-16T06:23:22.691093243Z,1000000032.0,NORMAL,true
2026-09-16T06:23:22.778902289Z,5000000127.0,NORMAL,true
2026-09-16T06:23:22.782056354Z,1000000131.0,NORMAL,true
2026-09-16T06:23:22.878446753Z,5000000227.0,NORMAL,true
2026-09-16T06:23:22.882415145Z,1000000232.0,NORMAL,true
2026-09-16T06:23:22.978297461Z,5000000327.0,NORMAL,true
2026-09-16T06:23:22.982525115Z,1000000332.0,NORMAL,true
2026-09-16T06:23:23.079411020Z,5000000428.0,NORMAL,true
2026-09-16T06:23:23.102683565Z,1000000431.0,NORMAL,true
2026-09-16T06:23:23.178339199Z,5000000527.0,NORMAL,true
2026-09-16T06:23:23.182550059Z,1000000531.0,NORMAL,true
2026-09-16T06:23:23.278828389Z,5000000628.0,NORMAL,true
2026-09-16T06:23:23.282083853Z,1000000631.0,NORMAL,true
2026-09-16T06:23:23.378751298Z,5000000728.0,NORMAL,true
2026-09-16T06:23:23.382246991Z,1000000732.0,NORMAL,true
2026-09-16T06:23:23.479416232Z,5000000828.0,NORMAL,true
2026-09-16T06:23:23.482940985Z,1000000832.0,NORMAL,true
2026-09-16T06:23:23.578409791Z,5000000927.0,NORMAL,true
2026-09-16T06:23:23.582540728Z,1000000932.0,NORMAL,true
2026-09-16T06:23:23.677230666Z,5000001027.0,NORMAL,true
2026-09-16T06:23:23.681541476Z,1000001031.0,NORMAL,true
2026-09-16T06:23:23.778938561Z,5000001128.0,NORMAL,true
